season,round,race_date,race_name,circuit_id,driver_id,driver_code,constructor_id,grid_position,position_text,finish_position,points,laps,status,dnf,won
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,raikkonen,RAI,alfa,12,R,,0.0,49,Collision,1,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,ricciardo,RIC,renault,20,14,14.0,0.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,russell,RUS,williams,18,R,,0.0,34,Collision,1,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,sainz,SAI,mclaren,7,12,12.0,0.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,stroll,STR,racing_point,16,13,13.0,0.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,vettel,VET,ferrari,3,1,1.0,25.0,61,Finished,0,1
2019,16,2019-09-29,Russian Grand Prix,sochi,albon,ALB,red_bull,0,5,5.0,10.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,bottas,BOT,mercedes,4,2,2.0,18.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,gasly,GAS,toro_rosso,16,14,14.0,0.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,giovinazzi,GIO,alfa,12,15,15.0,0.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,grosjean,GRO,haas,8,R,,0.0,0,Collision,1,0
2019,16,2019-09-29,Russian Grand Prix,sochi,hamilton,HAM,mercedes,2,1,1.0,26.0,53,Finished,0,1
2019,16,2019-09-29,Russian Grand Prix,sochi,hulkenberg,HUL,renault,6,10,10.0,1.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,kevin_magnussen,MAG,haas,13,9,9.0,2.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,kubica,KUB,williams,18,R,,0.0,28,Brakes,1,0
2019,16,2019-09-29,Russian Grand Prix,sochi,kvyat,KVY,toro_rosso,19,12,12.0,0.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,leclerc,LEC,ferrari,1,3,3.0,15.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,max_verstappen,VER,red_bull,9,4,4.0,12.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,norris,NOR,mclaren,7,8,8.0,4.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,perez,PER,racing_point,11,7,7.0,6.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,raikkonen,RAI,alfa,15,13,13.0,0.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,ricciardo,RIC,renault,10,R,,0.0,24,Collision,1,0
2019,16,2019-09-29,Russian Grand Prix,sochi,russell,RUS,williams,17,R,,0.0,27,Brakes,1,0
2019,16,2019-09-29,Russian Grand Prix,sochi,sainz,SAI,mclaren,5,6,6.0,8.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,stroll,STR,racing_point,14,11,11.0,0.0,53,Finished,0,0
2019,16,2019-09-29,Russian Grand Prix,sochi,vettel,VET,ferrari,3,R,,0.0,26,Power loss,1,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,albon,ALB,red_bull,6,4,4.0,12.0,52,Finished,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,bottas,BOT,mercedes,3,1,1.0,25.0,52,Finished,0,1
2019,17,2019-10-13,Japanese Grand Prix,suzuka,gasly,GAS,toro_rosso,9,7,7.0,6.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,giovinazzi,GIO,alfa,11,14,14.0,0.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,grosjean,GRO,haas,10,13,13.0,0.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,hamilton,HAM,mercedes,4,3,3.0,16.0,52,Finished,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,hulkenberg,HUL,renault,15,D,,0.0,51,Disqualified,1,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,kevin_magnussen,MAG,haas,19,15,15.0,0.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,kubica,KUB,williams,0,17,17.0,0.0,50,+2 Laps,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,kvyat,KVY,toro_rosso,14,10,10.0,1.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,leclerc,LEC,ferrari,2,6,6.0,8.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,max_verstappen,VER,red_bull,5,R,,0.0,14,Brakes,1,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,norris,NOR,mclaren,8,11,11.0,0.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,perez,PER,racing_point,17,8,8.0,4.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,raikkonen,RAI,alfa,13,12,12.0,0.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,ricciardo,RIC,renault,16,D,,0.0,51,Disqualified,1,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,russell,RUS,williams,18,16,16.0,0.0,50,+2 Laps,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,sainz,SAI,mclaren,7,5,5.0,10.0,52,Finished,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,stroll,STR,racing_point,12,9,9.0,2.0,51,+1 Lap,0,0
2019,17,2019-10-13,Japanese Grand Prix,suzuka,vettel,VET,ferrari,1,2,2.0,18.0,52,Finished,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,albon,ALB,red_bull,5,5,5.0,10.0,71,Finished,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,bottas,BOT,mercedes,6,3,3.0,15.0,71,Finished,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,gasly,GAS,toro_rosso,10,9,9.0,2.0,70,+1 Lap,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,giovinazzi,GIO,alfa,15,14,14.0,0.0,70,+1 Lap,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,grosjean,GRO,haas,18,17,17.0,0.0,69,+2 Laps,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,hamilton,HAM,mercedes,3,1,1.0,25.0,71,Finished,0,1
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,hulkenberg,HUL,renault,12,10,10.0,1.0,70,+1 Lap,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,kevin_magnussen,MAG,haas,17,15,15.0,0.0,69,+2 Laps,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,kubica,KUB,williams,20,18,18.0,0.0,69,+2 Laps,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,kvyat,KVY,toro_rosso,9,11,11.0,0.0,70,+1 Lap,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,leclerc,LEC,ferrari,1,4,4.0,13.0,71,Finished,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,max_verstappen,VER,red_bull,4,6,6.0,8.0,71,Finished,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,norris,NOR,mclaren,8,W,,0.0,48,Withdrew,1,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,perez,PER,racing_point,11,7,7.0,6.0,71,Finished,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,raikkonen,RAI,alfa,14,R,,0.0,58,Overheating,1,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,ricciardo,RIC,renault,13,8,8.0,4.0,71,Finished,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,russell,RUS,williams,19,16,16.0,0.0,69,+2 Laps,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,sainz,SAI,mclaren,7,13,13.0,0.0,70,+1 Lap,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,stroll,STR,racing_point,16,12,12.0,0.0,70,+1 Lap,0,0
2019,18,2019-10-27,Mexican Grand Prix,rodriguez,vettel,VET,ferrari,2,2,2.0,18.0,71,Finished,0,0
2019,19,2019-11-03,United States Grand Prix,americas,albon,ALB,red_bull,6,5,5.0,10.0,56,Finished,0,0
2019,19,2019-11-03,United States Grand Prix,americas,bottas,BOT,mercedes,1,1,1.0,25.0,56,Finished,0,1
2019,19,2019-11-03,United States Grand Prix,americas,gasly,GAS,toro_rosso,10,16,16.0,0.0,54,Suspension,0,0
2019,19,2019-11-03,United States Grand Prix,americas,giovinazzi,GIO,alfa,16,14,14.0,0.0,55,+1 Lap,0,0
2019,19,2019-11-03,United States Grand Prix,americas,grosjean,GRO,haas,15,15,15.0,0.0,55,+1 Lap,0,0
2019,19,2019-11-03,United States Grand Prix,americas,hamilton,HAM,mercedes,5,2,2.0,18.0,56,Finished,0,0
2019,19,2019-11-03,United States Grand Prix,americas,hulkenberg,HUL,renault,11,9,9.0,2.0,55,+1 Lap,0,0
2019,19,2019-11-03,United States Grand Prix,americas,kevin_magnussen,MAG,haas,12,18,18.0,0.0,52,Brakes,0,0
2019,19,2019-11-03,United States Grand Prix,americas,kubica,KUB,williams,19,R,,0.0,31,Oil leak,1,0
2019,19,2019-11-03,United States Grand Prix,americas,kvyat,KVY,toro_rosso,13,12,12.0,0.0,55,+1 Lap,0,0
2019,19,2019-11-03,United States Grand Prix,americas,leclerc,LEC,ferrari,4,4,4.0,13.0,56,Finished,0,0
2019,19,2019-11-03,United States Grand Prix,americas,max_verstappen,VER,red_bull,3,3,3.0,15.0,56,Finished,0,0
2019,19,2019-11-03,United States Grand Prix,americas,norris,NOR,mclaren,8,7,7.0,6.0,56,Finished,0,0
2019,19,2019-11-03,United States Grand Prix,americas,perez,PER,racing_point,0,10,10.0,1.0,55,+1 Lap,0,0
2019,19,2019-11-03,United States Grand Prix,americas,raikkonen,RAI,alfa,17,11,11.0,0.0,55,+1 Lap,0,0
2019,19,2019-11-03,United States Grand Prix,americas,ricciardo,RIC,renault,9,6,6.0,8.0,56,Finished,0,0
2019,19,2019-11-03,United States Grand Prix,americas,russell,RUS,williams,18,17,17.0,0.0,54,+2 Laps,0,0
2019,19,2019-11-03,United States Grand Prix,americas,sainz,SAI,mclaren,7,8,8.0,4.0,55,+1 Lap,0,0
2019,19,2019-11-03,United States Grand Prix,americas,stroll,STR,racing_point,14,13,13.0,0.0,55,+1 Lap,0,0
2019,19,2019-11-03,United States Grand Prix,americas,vettel,VET,ferrari,2,R,,0.0,7,Suspension,1,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,albon,ALB,red_bull,5,14,14.0,0.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,bottas,BOT,mercedes,4,R,,0.0,51,Power Unit,1,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,gasly,GAS,toro_rosso,6,2,2.0,18.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,giovinazzi,GIO,alfa,12,5,5.0,10.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,grosjean,GRO,haas,7,13,13.0,0.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,hamilton,HAM,mercedes,3,7,7.0,6.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,hulkenberg,HUL,renault,13,15,15.0,0.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,kevin_magnussen,MAG,haas,9,11,11.0,0.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,kubica,KUB,williams,19,16,16.0,0.0,70,+1 Lap,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,kvyat,KVY,toro_rosso,16,10,10.0,1.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,leclerc,LEC,ferrari,14,18,18.0,0.0,65,Collision,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,max_verstappen,VER,red_bull,1,1,1.0,25.0,71,Finished,0,1
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,norris,NOR,mclaren,10,8,8.0,4.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,perez,PER,racing_point,15,9,9.0,2.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,raikkonen,RAI,alfa,8,4,4.0,12.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,ricciardo,RIC,renault,11,6,6.0,8.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,russell,RUS,williams,18,12,12.0,0.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,sainz,SAI,mclaren,20,3,3.0,15.0,71,Finished,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,stroll,STR,racing_point,17,19,19.0,0.0,65,Suspension,0,0
2019,20,2019-11-17,Brazilian Grand Prix,interlagos,vettel,VET,ferrari,2,17,17.0,0.0,65,Collision,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,albon,ALB,red_bull,5,6,6.0,8.0,55,Finished,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,bottas,BOT,mercedes,20,4,4.0,12.0,55,Finished,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,gasly,GAS,toro_rosso,11,18,18.0,0.0,53,+2 Laps,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,giovinazzi,GIO,alfa,16,16,16.0,0.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,grosjean,GRO,haas,15,15,15.0,0.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,hamilton,HAM,mercedes,1,1,1.0,26.0,55,Finished,0,1
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,hulkenberg,HUL,renault,9,12,12.0,0.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,kevin_magnussen,MAG,haas,14,14,14.0,0.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,kubica,KUB,williams,19,19,19.0,0.0,53,+2 Laps,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,kvyat,KVY,toro_rosso,13,9,9.0,2.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,leclerc,LEC,ferrari,3,3,3.0,15.0,55,Finished,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,max_verstappen,VER,red_bull,2,2,2.0,18.0,55,Finished,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,norris,NOR,mclaren,6,8,8.0,4.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,perez,PER,racing_point,10,7,7.0,6.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,raikkonen,RAI,alfa,17,13,13.0,0.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,ricciardo,RIC,renault,7,11,11.0,0.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,russell,RUS,williams,18,17,17.0,0.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,sainz,SAI,mclaren,8,10,10.0,1.0,54,+1 Lap,0,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,stroll,STR,racing_point,12,R,,0.0,45,Brakes,1,0
2019,21,2019-12-01,Abu Dhabi Grand Prix,yas_marina,vettel,VET,ferrari,4,5,5.0,10.0,55,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,albon,ALB,red_bull,4,13,13.0,0.0,67,Electronics,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,bottas,BOT,mercedes,1,1,1.0,25.0,71,Finished,0,1
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,gasly,GAS,alphatauri,12,7,7.0,6.0,71,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,giovinazzi,GIO,alfa,18,9,9.0,2.0,71,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,grosjean,GRO,haas,15,R,,0.0,49,Brakes,1,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,hamilton,HAM,mercedes,5,4,4.0,12.0,71,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,kevin_magnussen,MAG,haas,16,R,,0.0,24,Brakes,1,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,kvyat,KVY,alphatauri,13,12,12.0,0.0,69,Suspension,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,latifi,LAT,williams,20,11,11.0,0.0,71,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,leclerc,LEC,ferrari,7,2,2.0,18.0,71,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,max_verstappen,VER,red_bull,2,R,,0.0,11,Electronics,1,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,norris,NOR,mclaren,3,3,3.0,16.0,71,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,ocon,OCO,renault,14,8,8.0,4.0,71,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,perez,PER,racing_point,6,6,6.0,8.0,71,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,raikkonen,RAI,alfa,19,R,,0.0,53,Wheel,1,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,ricciardo,RIC,renault,10,R,,0.0,17,Overheating,1,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,russell,RUS,williams,17,R,,0.0,49,Fuel pressure,1,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,sainz,SAI,mclaren,8,5,5.0,10.0,71,Finished,0,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,stroll,STR,racing_point,9,R,,0.0,20,Engine,1,0
2020,1,2020-07-05,Austrian Grand Prix,red_bull_ring,vettel,VET,ferrari,11,10,10.0,1.0,71,Finished,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,albon,ALB,red_bull,6,4,4.0,12.0,71,Finished,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,bottas,BOT,mercedes,4,2,2.0,18.0,71,Finished,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,gasly,GAS,alphatauri,7,15,15.0,0.0,70,+1 Lap,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,giovinazzi,GIO,alfa,19,14,14.0,0.0,70,+1 Lap,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,grosjean,GRO,haas,0,13,13.0,0.0,70,+1 Lap,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,hamilton,HAM,mercedes,1,1,1.0,25.0,71,Finished,0,1
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,kevin_magnussen,MAG,haas,15,12,12.0,0.0,70,+1 Lap,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,kvyat,KVY,alphatauri,13,10,10.0,1.0,70,+1 Lap,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,latifi,LAT,williams,18,17,17.0,0.0,69,+2 Laps,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,leclerc,LEC,ferrari,14,R,,0.0,4,Collision damage,1,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,max_verstappen,VER,red_bull,2,3,3.0,15.0,71,Finished,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,norris,NOR,mclaren,9,5,5.0,10.0,71,Finished,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,ocon,OCO,renault,5,R,,0.0,25,Overheating,1,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,perez,PER,racing_point,17,6,6.0,8.0,71,Finished,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,raikkonen,RAI,alfa,16,11,11.0,0.0,70,+1 Lap,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,ricciardo,RIC,renault,8,8,8.0,4.0,71,Finished,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,russell,RUS,williams,11,16,16.0,0.0,69,+2 Laps,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,sainz,SAI,mclaren,3,9,9.0,3.0,70,+1 Lap,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,stroll,STR,racing_point,12,7,7.0,6.0,71,Finished,0,0
2020,2,2020-07-12,Styrian Grand Prix,red_bull_ring,vettel,VET,ferrari,10,R,,0.0,1,Collision damage,1,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,albon,ALB,red_bull,13,5,5.0,10.0,70,Finished,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,bottas,BOT,mercedes,2,3,3.0,15.0,70,Finished,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,gasly,GAS,alphatauri,10,R,,0.0,15,Engine,1,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,giovinazzi,GIO,alfa,19,17,17.0,0.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,grosjean,GRO,haas,0,16,16.0,0.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,hamilton,HAM,mercedes,1,1,1.0,26.0,70,Finished,0,1
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,kevin_magnussen,MAG,haas,0,10,10.0,1.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,kvyat,KVY,alphatauri,17,12,12.0,0.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,latifi,LAT,williams,15,19,19.0,0.0,65,+5 Laps,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,leclerc,LEC,ferrari,6,11,11.0,0.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,max_verstappen,VER,red_bull,7,2,2.0,18.0,70,Finished,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,norris,NOR,mclaren,8,13,13.0,0.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,ocon,OCO,renault,14,14,14.0,0.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,perez,PER,racing_point,4,7,7.0,6.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,raikkonen,RAI,alfa,20,15,15.0,0.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,ricciardo,RIC,renault,11,8,8.0,4.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,russell,RUS,williams,12,18,18.0,0.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,sainz,SAI,mclaren,9,9,9.0,2.0,69,+1 Lap,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,stroll,STR,racing_point,3,4,4.0,12.0,70,Finished,0,0
2020,3,2020-07-19,Hungarian Grand Prix,hungaroring,vettel,VET,ferrari,5,6,6.0,8.0,69,+1 Lap,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,albon,ALB,red_bull,12,8,8.0,4.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,bottas,BOT,mercedes,2,11,11.0,0.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,gasly,GAS,alphatauri,11,7,7.0,6.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,giovinazzi,GIO,alfa,15,14,14.0,0.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,grosjean,GRO,haas,17,16,16.0,0.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,hamilton,HAM,mercedes,1,1,1.0,25.0,52,Finished,0,1
2020,4,2020-08-02,British Grand Prix,silverstone,hulkenberg,HUL,racing_point,13,W,,0.0,0,Power Unit,1,0
2020,4,2020-08-02,British Grand Prix,silverstone,kevin_magnussen,MAG,haas,14,R,,0.0,1,Collision,1,0
2020,4,2020-08-02,British Grand Prix,silverstone,kvyat,KVY,alphatauri,19,R,,0.0,11,Accident,1,0
2020,4,2020-08-02,British Grand Prix,silverstone,latifi,LAT,williams,18,15,15.0,0.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,leclerc,LEC,ferrari,4,3,3.0,15.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,max_verstappen,VER,red_bull,3,2,2.0,19.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,norris,NOR,mclaren,5,5,5.0,10.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,ocon,OCO,renault,9,6,6.0,8.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,raikkonen,RAI,alfa,16,17,17.0,0.0,51,+1 Lap,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,ricciardo,RIC,renault,8,4,4.0,12.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,russell,RUS,williams,20,12,12.0,0.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,sainz,SAI,mclaren,7,13,13.0,0.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,stroll,STR,racing_point,6,9,9.0,2.0,52,Finished,0,0
2020,4,2020-08-02,British Grand Prix,silverstone,vettel,VET,ferrari,10,10,10.0,1.0,52,Finished,0,0
2020,5,2020-08-09,70th Anniversary Grand Prix,silverstone,albon,ALB,red_bull,9,5,5.0,10.0,52,Finished,0,0
2020,5,2020-08-09,70th Anniversary Grand Prix,silverstone,bottas,BOT,mercedes,1,3,3.0,15.0,52,Finished,0,0
2020,5,2020-08-09,70th Anniversary Grand Prix,silverstone,gasly,GAS,alphatauri,7,11,11.0,0.0,52,Finished,0,0
2020,5,2020-08-09,70th Anniversary Grand Prix,silverstone,giovinazzi,GIO,alfa,19,17,17.0,0.0,51,+1 Lap,0,0
2020,5,2020-08-09,70th Anniversary Grand Prix,silverstone,grosjean,GRO,haas,13,16,16.0,0.0,51,+1 Lap,0,0
2020,5,2020-08-09,70th Anniversary Grand Prix,silverstone,hamilton,HAM,mercedes,2,2,2.0,19.0,52,Finished,0,0
2020,5,2020-08-09,70th Anniversary Grand Prix,silverstone,hulkenberg,HUL,racing_point,3,7,7.0,6.0,52,Finished,0,0
2020,5,2020-08-09,70th Anniversary Grand Prix,silverstone,kevin_magnussen,MAG,haas,17,R,,0.0,43,Retired,1,0
2020,5,2020-08-09,70th Anniversary Grand Prix,silverstone,kvyat,KVY,alphatauri,16,10,10.0,1.0,52,Finished,0,0
